label,mm_x,mm_y,row,col,xu,yu,image_path
P11_34.260_29.960,34.26,29.96,0,10,1238.7487647324635,645.2067878599314,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P11_34.260_29.960.png
P12_45.680_29.960,45.68,29.96,0,11,1304.6667263917236,649.3593656679599,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P12_45.680_29.960.png
P13_57.100_29.960,57.1,29.96,0,12,1368.7769131504192,651.7011146331324,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P13_57.100_29.960.png
P14_68.520_29.960,68.52,29.96,0,13,1431.9004223633146,655.2891680265485,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P14_68.520_29.960.png
P15_79.940_29.960,79.94,29.96,0,14,1491.0303661101334,657.7966436327739,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P15_79.940_29.960.png
P16_-79.940_25.680,-79.94,25.68,1,0,569.7398882219002,698.1459147765917,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P16_-79.940_25.680.png
P17_-68.520_25.680,-68.52,25.68,1,1,626.9903596647114,696.1754289398776,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P17_-68.520_25.680.png
P18_-57.100_25.680,-57.1,25.68,1,2,687.5877319052759,694.3590558600249,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P18_-57.100_25.680.png
P19_-45.680_25.680,-45.68,25.68,1,3,751.5946943189771,694.2585900997377,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P19_-45.680_25.680.png
P20_-34.260_25.680,-34.26,25.68,1,4,818.2547925828896,693.4640126706478,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P20_-34.260_25.680.png
P21_-22.840_25.680,-22.84,25.68,1,5,886.7530790504665,692.2725725352608,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P21_-22.840_25.680.png
P22_-11.420_25.680,-11.42,25.68,1,6,956.3417769810221,694.1517701811246,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P22_-11.420_25.680.png
P23_0.000_25.680,0.0,25.68,1,7,1028.4226442041447,693.7487976915678,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P23_0.000_25.680.png
P24_11.420_25.680,11.42,25.68,1,8,1098.4244670808762,695.4226613558396,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P24_11.420_25.680.png
P25_22.840_25.680,22.84,25.68,1,9,1171.1501472408347,695.0203405744527,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P25_22.840_25.680.png
P26_34.260_25.680,34.26,25.68,1,10,1240.288294741188,696.7143951881543,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P26_34.260_25.680.png
P27_45.680_25.680,45.68,25.68,1,11,1305.7544303575294,700.7333945694845,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P27_45.680_25.680.png
P28_57.100_25.680,57.1,25.68,1,12,1372.1233212916748,702.3908912359399,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P28_57.100_25.680.png
P29_68.520_25.680,68.52,25.68,1,13,1434.573209237594,705.1750706736833,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P29_68.520_25.680.png
P30_79.940_25.680,79.94,25.68,1,14,1494.1399741659325,707.8023964070109,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P30_79.940_25.680.png
P31_-79.940_21.400,-79.94,21.400000000000002,2,0,565.9538559305785,749.3562017563562,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P31_-79.940_21.400.png
P32_-68.520_21.400,-68.52,21.400000000000002,2,1,623.3639971327357,748.532957957178,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P32_-68.520_21.400.png
P33_-57.100_21.400,-57.1,21.400000000000002,2,2,684.9534769451551,747.3496755475136,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P33_-57.100_21.400.png
P34_-45.680_21.400,-45.68,21.400000000000002,2,3,749.0454449536353,746.1639267242924,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P34_-45.680_21.400.png
P35_-34.260_21.400,-34.26,21.400000000000002,2,4,816.0168929061804,745.498560900528,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P35_-34.260_21.400.png
P36_-22.840_21.400,-22.84,21.400000000000002,2,5,885.558519492148,745.7751027412986,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P36_-22.840_21.400.png
P37_-11.420_21.400,-11.42,21.400000000000002,2,6,955.8783631055786,747.2799709266337,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P37_-11.420_21.400.png
P38_0.000_21.400,0.0,21.400000000000002,2,7,1027.368696075312,746.8892159982033,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P38_0.000_21.400.png
P39_11.420_21.400,11.42,21.400000000000002,2,8,1098.4724246591254,749.3897754480361,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P39_11.420_21.400.png
P40_22.840_21.400,22.84,21.400000000000002,2,9,1171.744193308038,747.3870036909586,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P40_22.840_21.400.png
P41_34.260_21.400,34.26,21.400000000000002,2,10,1241.7481099425913,750.0165491181676,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P41_34.260_21.400.png
P42_45.680_21.400,45.68,21.400000000000002,2,11,1307.4591288679442,753.2809435531377,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P42_45.680_21.400.png
P43_57.100_21.400,57.1,21.400000000000002,2,12,1374.0245484968082,754.9104359529309,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P43_57.100_21.400.png
P44_68.520_21.400,68.52,21.400000000000002,2,13,1436.9831075014285,757.3669904497592,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P44_68.520_21.400.png
P45_79.940_21.400,79.94,21.400000000000002,2,14,1497.3975869744813,760.0516167156233,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P45_79.940_21.400.png
P46_-79.940_17.120,-79.94,17.12,3,0,563.0888752481454,801.7957240622715,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P46_-79.940_17.120.png
P47_-68.520_17.120,-68.52,17.12,3,1,621.2698130778315,800.9778131930377,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P47_-68.520_17.120.png
P48_-57.100_17.120,-57.1,17.12,3,2,682.1487570607201,800.6390719835678,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P48_-57.100_17.120.png
P49_-45.680_17.120,-45.68,17.12,3,3,747.0954172989378,800.0126960040466,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P49_-45.680_17.120.png
P50_-34.260_17.120,-34.26,17.12,3,4,813.3201915562281,800.0038327873759,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P50_-34.260_17.120.png
P51_-22.840_17.120,-22.84,17.12,3,5,883.758085086215,799.8002188768344,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P51_-22.840_17.120.png
P52_-11.420_17.120,-11.42,17.12,3,6,954.8561162400335,801.562669286232,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P52_-11.420_17.120.png
P53_0.000_17.120,0.0,17.12,3,7,1027.6614066027973,801.503860219423,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P53_0.000_17.120.png
P54_11.420_17.120,11.42,17.12,3,8,1099.8765912924844,802.7314522051481,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P54_11.420_17.120.png
P55_22.840_17.120,22.84,17.12,3,9,1171.620228078498,802.838672226106,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P55_22.840_17.120.png
P56_34.260_17.120,34.26,17.12,3,10,1242.5799143674192,804.5185361013552,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P56_34.260_17.120.png
P57_45.680_17.120,45.68,17.12,3,11,1309.0409210739158,806.8916771956823,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P57_45.680_17.120.png
P58_57.100_17.120,57.1,17.12,3,12,1375.1125111342042,808.1557056611243,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P58_57.100_17.120.png
P59_68.520_17.120,68.52,17.12,3,13,1439.0130409485785,810.3726233707174,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P59_68.520_17.120.png
P60_79.940_17.120,79.94,17.12,3,14,1499.7102841470714,812.4194127720002,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P60_79.940_17.120.png
P61_-79.940_12.840,-79.94,12.84,4,0,560.3591632312357,854.1744403938537,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P61_-79.940_12.840.png
P62_-68.520_12.840,-68.52,12.84,4,1,618.8096227848313,854.4159341897679,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P62_-68.520_12.840.png
P63_-57.100_12.840,-57.1,12.84,4,2,680.1105518699119,853.7874139338259,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P63_-57.100_12.840.png
P64_-45.680_12.840,-45.68,12.84,4,3,744.9448744612125,854.6893252575132,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P64_-45.680_12.840.png
P65_-34.260_12.840,-34.26,12.84,4,4,812.0055439044406,854.8425002279566,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P65_-34.260_12.840.png
P66_-22.840_12.840,-22.84,12.84,4,5,882.9505853717742,855.0061079419647,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P66_-22.840_12.840.png
P67_-11.420_12.840,-11.42,12.84,4,6,954.0913562536364,855.7425907255825,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P67_-11.420_12.840.png
P68_0.000_12.840,0.0,12.84,4,7,1027.260854217379,856.8056376094734,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P68_0.000_12.840.png
P69_11.420_12.840,11.42,12.84,4,8,1100.1232331925587,857.422660118667,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P69_11.420_12.840.png
P70_22.840_12.840,22.84,12.84,4,9,1173.4881912982166,858.4485039427867,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P70_22.840_12.840.png
P71_34.260_12.840,34.26,12.84,4,10,1243.3323079684315,859.4147817069584,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P71_34.260_12.840.png
P72_45.680_12.840,45.68,12.84,4,11,1309.9561302034206,862.1890939507733,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P72_45.680_12.840.png
P73_57.100_12.840,57.1,12.84,4,12,1376.2029017668442,863.0312684926874,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P73_57.100_12.840.png
P74_68.520_12.840,68.52,12.84,4,13,1440.629335757776,864.4544590462021,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P74_68.520_12.840.png
P75_79.940_12.840,79.94,12.84,4,14,1500.4693661050107,865.942658749294,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P75_79.940_12.840.png
P76_-79.940_8.560,-79.94,8.56,5,0,558.6257614417397,908.7613038181275,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P76_-79.940_8.560.png
P77_-68.520_8.560,-68.52,8.56,5,1,616.7189595645083,908.6464552752536,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P77_-68.520_8.560.png
P78_-57.100_8.560,-57.1,8.56,5,2,678.6033513656155,909.5439965694683,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P78_-57.100_8.560.png
P79_-45.680_8.560,-45.68,8.56,5,3,744.0249710609821,910.1294855477681,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P79_-45.680_8.560.png
P80_-34.260_8.560,-34.26,8.56,5,4,811.3139249073148,910.833036467959,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P80_-34.260_8.560.png
P81_-22.840_8.560,-22.84,8.56,5,5,881.6343671919574,911.2036632630978,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P81_-22.840_8.560.png
P82_-11.420_8.560,-11.42,8.56,5,6,954.0135594972819,912.3204079116731,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P82_-11.420_8.560.png
P83_0.000_8.560,0.0,8.56,5,7,1027.6748367396558,912.9376091865452,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P83_0.000_8.560.png
P84_11.420_8.560,11.42,8.56,5,8,1100.1981389067194,913.8553608715715,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P84_11.420_8.560.png
P85_22.840_8.560,22.84,8.56,5,9,1171.9912231518579,914.6557783244621,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P85_22.840_8.560.png
P86_34.260_8.560,34.26,8.56,5,10,1240.9637115941725,916.8073826486531,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P86_34.260_8.560.png
P87_45.680_8.560,45.68,8.56,5,11,1309.5701149850602,918.2387720742639,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P87_45.680_8.560.png
P88_57.100_8.560,57.1,8.56,5,12,1376.0185240370288,918.38794735982,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P88_57.100_8.560.png
P89_68.520_8.560,68.52,8.56,5,13,1440.1244477937737,919.7117873291409,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P89_68.520_8.560.png
P90_79.940_8.560,79.94,8.56,5,14,1501.6967636382228,921.8481517459993,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P90_79.940_8.560.png
P91_-79.940_4.280,-79.94,4.28,6,0,558.3507121841556,963.6693210635193,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P91_-79.940_4.280.png
P92_-68.520_4.280,-68.52,4.28,6,1,616.287853814096,964.4449876987032,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P92_-68.520_4.280.png
P93_-57.100_4.280,-57.1,4.28,6,2,677.853239144556,965.1798081247189,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P93_-57.100_4.280.png
P94_-45.680_4.280,-45.68,4.28,6,3,742.7191176868356,966.4540180141191,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P94_-45.680_4.280.png
P95_-34.260_4.280,-34.26,4.28,6,4,810.8959342293555,967.2789696680603,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P95_-34.260_4.280.png
P96_-22.840_4.280,-22.84,4.28,6,5,880.573597168115,968.1556014946059,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P96_-22.840_4.280.png
P97_-11.420_4.280,-11.42,4.28,6,6,954.2983410708545,968.9978730664634,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P97_-11.420_4.280.png
P98_0.000_4.280,0.0,4.28,6,7,1026.9785881812984,970.0477010980121,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P98_0.000_4.280.png
P99_11.420_4.280,11.42,4.28,6,8,1101.3734026657582,970.2140260153334,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P99_11.420_4.280.png
P100_22.840_4.280,22.84,4.28,6,9,1170.506368799198,971.7837969744314,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P100_22.840_4.280.png
P101_34.260_4.280,34.26,4.28,6,10,1242.1113642433195,972.7609481194033,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P101_34.260_4.280.png
P102_45.680_4.280,45.68,4.28,6,11,1310.3051451271126,973.8951170081932,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P102_45.680_4.280.png
P103_57.100_4.280,57.1,4.28,6,12,1376.988745673574,974.4235065402077,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P103_57.100_4.280.png
P104_68.520_4.280,68.52,4.28,6,13,1440.5436114574147,975.7981421230273,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P104_68.520_4.280.png
P105_79.940_4.280,79.94,4.28,6,14,1500.986938826042,976.4460684937867,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P105_79.940_4.280.png
P106_-79.940_0.000,-79.94,0.0,7,0,558.8906997814848,1017.2653768942422,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P106_-79.940_0.000.png
P107_-68.520_0.000,-68.52,0.0,7,1,615.9092633743699,1019.9018718023246,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P107_-68.520_0.000.png
P108_-57.100_0.000,-57.1,0.0,7,2,678.299645390071,1019.8262411347517,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P108_-57.100_0.000.png
